title,id,category,transcript
Anastasia Kaschenko - Bachelor of Environmental Science &amp; Studies,EFWdwcUV-iI,ES,"My name is Anastasia Kaschenko and I’m a fourth year student in the bachelor of Environmental Science and studies program. Trent’s program was one of the first Environmental science programs available I believe in Canada and North America, and so it’s renowned for that. But more importantly, I mean, education doesn’t just happen in the classroom. It happens with the people that you’re with, in the place that you are, you know, in the community that surrounds you. And that’s why I came to Trent, because it’s both a campus as well as the learning facilities inside the buildings that enable students to succeed in Environmental studies. Some of the things I have gotten to do at Trent with our amazing campus facilities; I have gotten to harvest vegetables. For the first time I pulled out a radish from the earth as part of my class and I’ve never even seen how vegetables grow and I’ve eaten them my whole life. We got to learn how to identify trees and use clinometers in our own forest on campus in the Drumlin. We have gone to the wetlands on our campus. We have an experimental farm on campus, we have rooftop gardens, we have a one-acre garden that’s open to all students. I mean, we can plant our own food and see it grow here. We have a roots cellar that students helped build. We do our own composting at Trent so students can see the full material cycle of eating a meal, composting it, knowing that it goes to a facility on our campus, and then having that compost be spread around to beautify our campus. That is integral to understanding these things in real life because they happen here and we are a part of them. If you're thinking about Trent, you are thinking the right thing."
"UNE 4+1 Tracks: Marine Science, Biological Science, Environmental Science or Environmental Studies",HagoCt0a7-o,ES,"The four-plus-one program is a graduate program  in marine science, biological science, environmental   science, and environmental studies. And what's  so special about it is that students work for   four years as an undergrad here at the  University of New England and only one   year after that they've done enough work to  get a master's degree in their chosen major.   My research is focused on tracking the tidal  exchange and surface currents between biddeford   pool and the larger Gulf of Maine. My goal  after UNE is to become a research vessel science   technician supporting large sea going projects.  My research is focusing on characterizing white   shark predation on gray seals in the New England  area. One of the reasons i actually chose UNE in   total was the four-plus-one program. I knew  I want to get a PhD after this so I thought   the four plus one program would be a really  good way to basically condense my bachelor's   and masters into the least amount of time and  money. So the ideal candidates for this program   are students who are very interested in  research and have done some of the research   during their undergraduate years. You also have  to have a 3.5gpa to get into the program. But then   once you're in the program you're going to finish  up all that research and graduate within one year.   My research is on the transgenic  American chestnut seedling and   whether or not it can successfully  sustain life in its native Maine region.   In most universities when you start with a  master's program from square one, you're kind of   running around trying to figure out where you're  going to fit in. Totally the opposite with the   four-plus-one program where you're developing a  research trajectory from the undergraduate level.   And that's one of the reasons why the quality of  the work that gets done at the four-plus-one level   is really high. Four-plus-one matched up perfect  with me. I've been doing ecological research   with Dr. Klack since 2019 and this program fit in  line with all my goals and ideals. One of the big   advantages of the four-plus-one program is that  you're working with people that you're already   familiar with you already know how everything  works at the University of New England. And so   you can just jump right into it instead of trying  to learn a new setup at a new school. You can get   a master's degree through the UNE four-plus-one  program in biological sciences, marine sciences,   environmental science and environmental studies so  you can be done at the age of 23 with a master's   degree, and be on and ready into your career much  faster than if you did a traditional masters."
Penn&#39;s Master of Environmental Studies: After Graduation,Zu6ROVpEGy8,ES,"Our graduates, because of their unique and different backgrounds, they have essentially taken the MES as that changing lens. And as a result, they're then able to take different positions to support that. So they'll work in sustainable communications with consultancies. They'll work in, uh, sustainable analysts for, for consultants to essentially help companies essentially make that change. They've moved into government positions. They've taken roles within the UN. So there are a range of opportunities I think for our graduates to, uh, not just get a position, get a job, but also make a real contribution to how society then can evolve and move and be much more sustainable. I definitely, for my future career, I'm interested in sustainability. I believe that innovation technology in the future, so I want to do some kind of environmental consulting or environmental technology to solve some of the current environmental issues like resource management, water scarcity, like pollution and also, like, conflicts between human and wildlife. It's been very exciting for us also, um, to see, uh, the many different places our students go. So, they're coming in with varied backgrounds. We have six concentrations to choose from, and they're going out in many many different directions from, uh, nature centers as educational directors to, uh, corporate sustainability folks, uh, educational sustainability, um, uh, environmental biology, PhD programs, um, uh, EPA, NRDC, um, and then our students have also gone into, uh, more international places like, uh, UN Environmental Program, um, and even some of the, uh, Environmental Protection Agencies in other countries. So, students have gone on to a variety of really great positions, um, worldwide."
"Amy Fang Shi, PhD candidate in Environmental Sciences",vNWaWWS4sN4,ES,"All lifeforms have one essential purpose. Survival. But there is one plant that does not want to do that. You may wonder how is that possible, and why? This is plant is called American ginseng, and it is native to Canada. The Canadian expected value of ginseng is over 200 million dollars per year. Because of its high value and high demand in the Asian market, this crop has been grown commercially in the field since the late 19th century. However, soon after farmers start the cultivation, they realize although they can grow just about any crop after ginseng, if they plant ginseng again where it was first planted, the plant will suffer from a root rot issue and eventually die. Even after waiting 50 years, this devastating issue is known as ginseng replant disease. This poses a huge problem to our farmers because ginseng is picky in its environment, and it especially likes sunny soil. Well, I guess who doesn’t like lying down on a nice sunny beach? But replant disease means farmers always have to look for new land, and you guessed it. They are running out of land. So, the million-dollar question is why does ginseng die when replanted? This is the main question my research is focusing on. And the other question is, are we able to save ginseng? If people haven’t been able to after 100 years, is it because it is mission impossible? The only method that is currently available to our farmers is to use chemicals to kill soil pests before planting. However, when the diseases pests are high, this method doesn’t work. Plants are still going to die. Luckily, some new pest management strategies have been developed. Does it mean we have a new hope for controlling ginseng replant disease? I have been testing some of these new treatments in my research. Some of the treatments use the heat energy from the sun by covering the soil with a piece of clear plastic tarp to raise the soil temperature, roasting soil pathogens to death. This method provides good control of ginseng replant disease, but there is still more work to be done to verify the result. From my research, I am comparing three soil treatments to see whether if they are able to control ginseng replant disease, and to understand why these treatments may or may not work. By doing that, it can help us to understand the cause of the disease. My research aims the “vents” are understanding on ginseng replant disease, and bringing the hope of solving this issue. If we keep American ginseng, this Native plant of Canada grown healthy on our land then it will be a mission accomplished."
Degree in Environmental Sciences,bpnYTg09UDE,ES,"PRACTICAL AND TECHNOLOGY CREDITS When I finished school, I already knew I wanted to study Biology And specialise in animals,  plants and eco-systems I started Biology in Barcelona ​​I did two years there but I couldn't adapt to it I didn't like the course so I wanted to drop out My parents didn't want that and they found this course for me at Vic  To start with, I wasn't very keen on studying the environment But they told me about the job opportunities And in the end I was delighted with it STUDIES OF THE NATURAL ENVIRONMENT I worked at SART Medi Ambient (research and technology transfer centre) We finished the first composting project there and started another one on farming efficiency It had to do with energy audits on farms Through this work, I came into contact with the ""Associació Leader Ripollès Ges Bisaura"" I visited them a couple of times to learn about the project On the third day they wanted me to stay and made me a job offer CLASSROOM AND BLENDED LEARNING FORMATS They report to the Department of Agriculture and promote new businesses in rural areas I like working with them on energy efficiency and working with local authorities in the region And, after all, it's where I'm from I'm working to boost the economy in my own area It's very gratifying to help people in your own home district"
Skier Killed In Avalanche Identified As Environmental Studies Teacher,hc2DErxIQDw,ES,SO FAR THERE'S NO ESTIMATE OF TIME FOR REOPENING. OUR LAUREN WHITNEY WILL SHOW US WHAT IT LOOKS LIKE IN THE HIGH COUNTRY IN A MOMENT. AND WE'RE LEARNING MORE ABOUT A MAN KILLED IN AN AVALANCHE NEAR ASPEN. ARIN TROOK WAS CAUGHT IN THE AVALANCHE. HE WORKED FOR THE DEPARTMENT OF ENVIRONMENTAL STUDIES.
Environmental Sciences (Field Courses) | University of East Anglia (UEA),u0v6UUX5bEM,ES,"We take field courses  incredibly seriously, here in Environmental Sciences, because  we understand the values it brings by observing these processes in the field. So, that means that we have subsidised  field courses across the degree programme. The best part of the first year was  the Field Course, where we got to do loads of outdoor practical  work and I've got to meet loads of new friends. For me, the favourite part of my  degree was the field trip to Greece, where I studied active volcanoes and folds. Through this, I developed core  skills, which complemented theory learned in lectures. As part of my degree programme  was lucky enough to have spent a year studying in New Zealand to  the fantastic opportunity to go and studying a new culture in one of  the most beautiful parts of the world. We got to go to a rural village in  the North Kenya on a field course. I got to develop a project on  Gender & food issues and it was a truly amazing experience that  I wouldn't have been able to do otherwise."
Environmental Sciences,i7AxAJjgCPc,ES,"It was really good to actually get the full picture. Because when you’re reading about it, you don’t like understand it completely, you know? It’s totally better when it’s hands on. What makes UNH unique in this regard really is the whole sustainability thrust on campus and activities in COLSA have a large part to play. You can take it and apply it to a real setting its not just in a textbook and it’s not just up on a blackboard. It’s definitely helped me grow as a researcher and in environmental science that’s important. It shows you there’s a lot of options open to you after you graduate. There’s options you weren’t even thinking about like managing a farm or something like that Working with John is great. It’s uh, he’s really knowledgeable. He knows a lot about the farming system, and just ecosystems and how they work, flows, energy balances, and nutrient balances. So we have to really give them the skills to be critical, to know the difference between a truth and a perception. And uh, so when they are out in the world facing real challenges they’ll have the right approach the right methods to solve those challenges and be of value to their employers, their communities wherever they find themselves. It opens up your eyes to other possibilities, for sure."
"Meet Kira, she studies Environmental Science at UQ",TyidzTeehjY,ES,"Hi I'm Kira and I study a Bachelor of Environmental Science at the University of Queensland. Environmental Science is looking at the world how it's elements interact with each other weather it is the earth, the plants, the soil, the water, the atmosphere, and you also get to learn about the issues that these things are facing. And also the amazing benefits that they can give to us. UQ ranks as one of the worlds top universities for environmental science. I chose UQ because I think it has such a beautiful campus, as well as really good links to research, so even if you're not interested in working in research your still being taught by people that are making the ground breaking discoveries in the field and have that really good knowledge to translate it to you. A lot of people know that the environment right now is facing a lot of problems, but also that it's really important for us to manage because its critical for our survival. Going into environmental science is really important because it allows you to understand the issues in depth but also how to communicate that to broader management context and the every day person that might not want to go into research but still wants to understand the kind of impact they can have."
Penn&#39;s Master of Environmental Studies: Why Study in Philly?,asTbJBZ2QaI,ES,"Philadelphia is known as the City of Brotherly Love, so loving our planet would make sense starting in Philadelphia as well. We have the Schuylkill River, which has gone through multitudes of changes from pollution over the years, um, from the Industrial Revolution on forward. Um, now we have green trails and we have the Schuylkill Trail, which is a beautiful aspect. And then, right outside Philadelphia we have um, a lot of preserved land that are within 20 miles that are still in the Philadelphia area. Philadelphia is a great place to learn, uh, about, um, the environment and environmental change. Uh, we have a lot of resources around here just in the sheer number of universities, uh, around, um, the Philadelphia area. There's a lot of, um, innovative, uh, policies and work going on here in Philadelphia, especially related to the water industry in Philadelphia is very interesting to learn about. Um, pretty much anything that you can think about with, uh, environmental issues, you can focus on here in Philadelphia. Um, anything from, uh, environmental education - there's a lot of work in the schools out here - to looking at wetlands. Um, there's plenty of wetlands around the Philadelphia area that are pretty close to get to and you can get out and get some field work. So, the, um, University of Pennsylvania's just in a terrific location to work with a lot of great partners in the area. Right here in Philadelphia, we have the urban fields station, which is a US Forest Service branch, uh, right here in the city. We also have, um, the Region 3 office of the EPA right downtown and many of our students have gone and worked and done projects with those folks. Um, we have the Tookany/Tacony-Frankford Partnership, which is another community group that works with the Water Department to, um, work on watershed management right here in the city. We have the Stroud Water Research Center not too far away that students have worked with continuously on research projects. Um, we still have, uh, students working with the Academy of Natural Sciences and um, there's just so many opportunities here in the city where students can get involved with groups or organizations."
"NAMS Symposium 2019 - Joseph M. Burns, &#39;19, Environmental Studies",f8dtMfMPNUg,ES,My name is Joe Burns my project is the Analysis of Soil Fertility and Copper Content Distribution in Vineyard Soil My project what I basically analyzed for was soil fertility and soil fertility encompasses a few factors and the factors that I focused on was a soil organic matter moisture content and pH and I compared soil from healthy and unhealthy vines and basically found the differences between all three factors. I've grown more as a scientist it's allowed me to really get a better idea of the field that I wanted to go into and this project right here is what got me accepted into grad school
CERE graduate students at Duquesne University’s Environmental Science and Management Program,fEpYSfQ74O0,ES,"[Music] My name is Mackenzie Martin. I'm in the accelerated dual degree program for biology and environmental science and I'm in the Bayer School of Natural and Environmental Sciences. My name is Josh Steinbach. I'm a second year master's student in the environmental science and management program at Duquesne University. Having the dual degree program option at Duquesne in a couple of different scientific fields was really, really unique and that's part of the reason why I wanted to come to Duquesne. I started out in the forensic science and law program here and I realized that I had this passion for generally ""green sciences"" and being able to transfer out of one program and into another where I was still going to get two degrees in the same amount of time was really, really nice. I worked with a citizen's organization called Three Rivers Quest and Dr. Stoltz and just seeing like the good work that he has done at Duquesne helped me decide that I wanted to go to Duquesne and actually continue my education. So I work in the Kahler lab and we study water resource management and hydrology in the Limpopo Basin in South Africa. So I've been studying how to remotely sense river flow using satellite images in very small rivers. So this would allow researchers but also community managers to understand how much water is passing through their river at any given point in time that we have a satellite image for. (Josh Steinbach) A lot of the studies that I've been doing at Duquesne, especially regarding environmental laws, Clean Water Act, Clean Air Act have played a pretty big role. It gives me a better understanding of what we're actually trying to protect. I'm working on a documentary film that is depicting the research that I've been doing since I was an undergrad until now. So my thesis right now is based on that water resource management research. But the documentary has been something that has come out of my independent interests. I get to travel, I get to stand in rivers in a different continent, at a different country, and I get to experience this really cool thing. I wanted to share that with people who might not necessarily know what goes on in hydrology or in environmental science. (Josh Steinbach) I've worked with a couple of different professors trying to set up internships and teaching opportunities. They do a really good job of making sure that all your needs are looked after, whether it be you need to come in after class for extra help with a subject or just looking for an internship. They do a really good job of that. I actually got a really good internship with the EPA down in Cincinnati. We try to find a specific point where all the storm water will flow to and try to come up with some way to decontaminate the water. ( Mackenzie Martin) What mattered to me about Duquesne mostly was the values. Coming here made me feel like I would find people who would value me as a person. I've never experienced so much support from faculty members or mentors as I have here. The amount of people who have helped me achieve my goals and helped me become the person that I am today in this master's program and in my research, they've just helped me immensely. I didn't really expect, especially as a graduate student, to have such a connection to Duquesne like I did at undergrad, but it has definitely proved me wrong and I'm really glad that I came here. [Music]"
How Nathan Got Into Penn to study Environmental Sciences and Business,VsWF_JOBkH0,ES,"(light music) - My name is Nathan and I just finished my Freshman year at the University of Pennsylvania. I'm studying environmental studies in the College of Arts and Sciences. I'm also doing a dual degree with the Modern School of business. I'd say my experience at Penn has been very fast pace and engaging. I've tried to involve myself in as many things as possible. On the term of expectations is definitely exceeded many of them. Two of them would just be the fact that so many students are so ambitious and that kind of rubs off on me. And the second one being the fact that there's so many things and so may opportunities to get involved in at school. It's really great, yeah. I wanted to study in the U.S. mainly because of the U.S. liberal arts system. That was one of the major factors influencing my choice. Aside from that I would say just wanting to get out of Melbourne and being able to experience more things, meet people from all around the world and experience new opportunities. I'd say Crimson helped me with two major things in the application process. The first one being exposing me to current students in potential colleges which I wanted to study at and just being able to gage like what that sort of person is and what these colleges are looking for and potentially what college I wanted to apply to. The second one being with the essays and being able to have someone to give me confidence and bounce ideas off and ensure that what I was writing wasn't just like really jargon and like really on the point. I would say that Crimson support was quite valuable in the sense that being able to speak to current students in the University gave me a lot more insight into what U Penn had to offer and also gave me a lot of confidence in the sense that I knew that U Penn was the school that I would want to attend and I wouldn't regret if I went there. In general just a lot of insight that I was not able to find on the web site. So I have two pieces of advise for incoming students. The first one being keep all the deadlines in your head and constantly have them on your wall, on your calendar, just because you don't want any bad surprises to creep up on you especially when you're so busy at high school in your last two years. The second piece of advise would just be getting into an ivy league you have to realize that it's not just about academics. Really just getting the fact that you need to practice on so many other things such as activities and who you are as a person."
BA in Environmental Studies at Pace University,ccAHuqOsg9E,ES,"(gentle pop music) - If you want to change the way the environment is going, Pace will give you the skills to make the difference. - The Environmental Studies program combines science, social science, philosophy, and it combines policy. The skills that they learn make students into both good analysts and good activists. - The faculty have really encouraged that feeling of passion, and you learn by doing. You get in the field, you feel connected, and you put it to work. Pace not only gave me the knowledge how to collect data, how to sample that data, but it also gave me the opportunity to take on these projects, to make up my own ideas, and to get into the field and to actually try it. That is helping me to relay that into getting into the career field. I love getting into the pond, getting my hands dirty. The work that I'm doing here is teaching me how algae works, how it works with a pond, and how a whole pond ecosystem comes together. So the skills that I'm learning allow me to take my knowledge of ecosystem stabilization and take it into other ecosystems. The ultimate goal is to make that difference to the environment and to ecosystems all over. We are going to save the environment. If you wanna make the difference, come to Pace. (upbeat pop music)"
Environmental studies | Wikipedia audio article,-dUIO6MgGEU,ES,"Environmental studies is a multidisciplinary academic field which systematically studies human interaction with the environment in the interests of solving complex problems. Environmental studies brings together the principles of the physical sciences, commerce/economics and social sciences so as to solve contemporary environmental problems. It is a broad field of study that includes the natural environment, the built environment, and the sets of relationships between them. The field encompasses study in basic principles of ecology and environmental science, as well as associated subjects such as ethics, geography, anthropology, policy, politics, urban planning, law, economics, philosophy, sociology and social justice, planning, pollution control and natural resource management. There are also many degree programs in Environmental Studies including the Master of Environmental Studies and the Bachelor of Environmental Studies. == History == The New York State College of Forestry at Syracuse University established a BS in environmental studies degree in the 1950s, awarding its first degree in 1956. Middlebury College established the major there in 1965.The Environmental Studies Association of Canada (ESAC) was established in 1993 ""to further research and teaching activities in areas related to environmental studies in Canada"". ESAC's magazine, A\J: Alternatives Journal was first published by Robert A. Paehlke on 4 July 1971.The Association for Environmental Studies and Sciences (AESS) was founded in 2008 as the first professional association in the interdisciplinary field of environmental studies in the United States. In 2010, the National Council for Science and the Environment (NCSE) agreed to advise and support the Association. The Association's scholarly journal, the Journal of Environmental Studies and Sciences (JESS), commenced publication in March 2011.In the United States, many high school students are able to take environmental science as a college-level course. Over 500 colleges and universities in the United States offer environmental studies as a degree. == See also == == References == == External links == Association for Environmental Studies and Sciences Environmental Studies Association of Canada Journal of Environmental Studies and Sciences"
The woman who revolutionized environmental education,1HDb9cuDkSA,ES,[Music] nature can be the best teacher when i was recovering from polio my father hired a botany professor to teach me and my siblings the professor preferred reading textbooks we preferred climbing trees when i opened my own school my method of teaching was the opposite of my professors my goal was to teach my students to love all living things in my classroom the students cared for animals they got their ends dirty in the soil climb trees and let their spirits run free it's important for children to understand nature so that when they grow up they will know how to protect it [Music] you
University Wisconsin - La Crosse Environmental Studies,EIq9AIZtpCA,ES,since joining the Environmental Studies Program my ideas on how to use my skills to improve the environment have changed more than I ever thought that they could I've taken all of my required credits and environmental studies and I honestly feel as if I have learned more in my minor that I have anywhere else in my journey through school I've learned about myself I've learned about the natural world around me and I've learned about the people and infrastructure that I live in and interact with every day I've developed more as a person intellectually spiritually and environmentally than ever before due to the people I've met the classes I've taken and the experiences that environmental studies has brought me the importance of individual actions is something I've contemplated a lot throughout this minor it wasn't until I took the environmental sustainability that this idea really got set in stone throat the course we covered an abundance of possible individual actions one can take and what type of impact you personally have on the environment reflecting on my experience here at UWL throughout the Environmental Studies minor program has been a very positive experience I'll ever forget the day I decided to make the switch minoring in something I had little interest in to something I've always been incredibly passionate about
Environmental Studies Graduate Programs,Ewfv-avBuEQ,ES,"[ Music ] >> My experience as a graduate student at Queen's has been incredible. I've worked collaboratively with a variety of professors on campus, I've been fortunate enough to travel for field work internationally, so those experiences have been incredible. >> It's been really a very positive experience. It's a very tight-knit community, very supportive, and a lot of broad research areas that bolster your own research. >> We have research going on in the hard sciences, social sciences and studies, chemistry, biology, toxicology. We have projects in the humanities. We're joint with geology and geography. It's limitless, and that's one of the true benefits and powers of this school. >> Queen's School of Environmental Studies really offers students an opportunity to engage with like-minded individuals that are fully committed to environmental sustainability. We really appreciate working in multifaceted teams for research that is both theoretically grounded and empirically evidenced. So, what we're really wanting to do is ensure that environmental issues are seen from a big-picture perspective, and that we train our students around professional development skills that helps us translate that knowledge into the public, private, and community realms. >> Our graduate students have a variety of career paths they can choose from. We range from industry to government and non-government organizations. We have students go on to med school. We have students go on to work for Natural Resources Canada. It's not just academics that our students work on. There's really endless amounts of opportunity, and one of the best things about our program is that students can really get out what they put into it, and we're always sure not to limit their dreams or goals after their graduate studies. >> Graduate courses in this program are designed to challenge the way that you would normally think, so coming from my background, I had to really challenge my way of thinking, and fostering really critical thinking was really important in my education. >> I think one of the things that I value most about our school is the collaborative nature, and the open-door policy between students and professors. I've learnt so much through both formal and informal dialogue with professors in this school. [ Music ]"
Study the Environment at UQ,qMjxAoMoRy0,ES,"Our Earth has some amazing places and natural treasures. But there are some big challenges ahead if we are to ensure these wonders are still around in 20, 50, 100 years’ time. The world is going to need bright and passionate people with the skills to understand and address these challenges. The University of Queensland is one of the world’s leading universities in environmental studies, and offers two undergraduate degrees in this area. If you’re interested in people, problem solving, and helping organisations to reduce their impact on the planet, then the Bachelor of Environmental Management is for you. If you’re switched on by deep investigation, research, and field science then you’ll find a great fit in UQ’s Bachelor of Environmental Science program. After graduating from these degrees, your career will help to make a difference in areas such as wildlife conservation, ecotourism, business sustainability, climate change management, and natural resource management. Through your studies at UQ, you will gain access to some of the world’s leading experts in environmental research and practice. You will have abundant opportunities for fieldwork and site visits to some incredible places such as the Great Barrier Reef, Carnarvon Gorge and outback Australia. Your studies at UQ will open the door to global experiences through international trips and opportunities for student exchanges all over the world. And importantly, while you’re building knowledge and skills, you will gain industry exposure through professional placements, project work, and networking events. If you want a rewarding and impactful career that contributes to a better world, join us at UQ in the Environmental Management or Environmental Science degrees. Come and change the world with us."
Importance of Environment in Day to Day Life in English,FikvfgoA04s,ES,"Environment is everything that is around it can be living or non-living things that include physical-chemical and other natural forces living things live in their environment. They constantly interact with is and changing response to conditions in their environment. Importance of Environment Environment plays an important role in the healthy living of human beings. It matters because it is the only home that humans have, and it provides air, food, and other needs. Humanity's entire life support system depends on the well-being of all the environmental factors. Environment plays an important role in regulating air and climate. Another reason the environment is so important is that it is a source of natural beauty, and it is necessary for proper physical and mental too. Environment is the key existence of life on the earth. Environment is the only sole factor for the existence of life on this earth. Our environment provides us everything to live a better life and starts from clothes, food, light, air, and furniture to beautiful landscapes, waterfalls, and forests. The ecosystem helps us with agriculture and grow crops and vegetables. Our waste products were absorbed and decomposed as compost for agriculture. Humans were served by the environment in several ways and are still using nature for various personal uses. The environment is an important part of our life, without which the living things couldn’t survive on Earth. The only planet in our solar system that supports for the existence of life is it earth due to the presence of the environment."
App State Geological and Environmental Sciences Triassic trip,-U1TN_9j-oc,ES,"The key takeaways that I hope students would  get from this trip are that they get to see   that paleontology is much more than just  wandering around the desert finding fossils.   They get a chance to find out that maybe they're  actually good at something that they didn't   think was maybe in their DNA. But really what I  want them to get a chance to see is just the very   many different ways that paleontology is done.  The many different people who do paleontology,   not just professionals, but volunteers  from all walks of life. I try to make   sure that basically everybody has a couple of  weeks of solid experience under their belt.   This has proven invaluable when  students go to get internships,   because I can write a letter recommendation that  highlights the experiences they've had with me.   That's good. All of that is a big part of the trip  and there's also just a lot of maturity, bonding,   peer leadership, peer teaching and a lot of  things that go with the trip and the course   that they might not explicitly expect, but  which take away any way you look at it. The important part of this trip is these are  paleontology students who haven't really gone   out that much in the field except for the  occasional field trip and this is their   first ""for real"" field experience, where they  have to go and live outdoors and eat outdoors   and keep a good attitude and with the bonus of  looking for fossils and hopefully finding them. So   the supporting role is helping them learn to be  comfortable and living and working outside which   honestly not many of them have had that experience"
Hawk found in WKRG parking lot being treated at Environmental Studies Center,heeFAOB9p5I,ES,"HAWK SITTING IN THE MIDDLE OF OUR PARKING LOT.. WE WENT LIVE ON FACEBOOK.. THOUSANDS OF YOU WATCHED... AND MANY OF YOU WERE CONCERNED ABOUT THE BIRD AND ITS STATUS. NEWS 5'S NICOLETTE SCHLEISMAN WENT TO THE ENVIRONMENTAL STUDIES CENTER TO FIND OUT MORE ABOUT THE BIRD - AND SHE TELLS US HOW HE'S DOING. ""NICOLETTE: ""Now this hawk is about a year old, it's a red tailed hawk, but doesn't have its red tail just yet."" Nats? An unexpected visitor... NATS? landing right in the middle of the WKRG parking lot early Tuesday morning. News 5 contacted a wildlife service to pick up the bird of prey and take it to the environmental studies center SUSAN CLEMENT/BIOLOGIS T ENVIRONMENTAL STUDIES CENTER:""we had gotten facebook messages from people, texts from people. So we knew what was going on."" Once the hawk made it to the Environmental studies center. susan clement.. a biologist there.. started nursing him back to health. NATS?? CLEMENT: ""I had to get him, cause he was kind of going into shock, get him warm, get him dry. And after about an hour of being in that state, we took him out and examined him."" she looked him over.. and didn't find any injuries to the bird.. but he was weak. CLEMENT: ""we're going to treat him just for the emaciation, by giving him fluids, giving him a B12 shot, which helps with appetite, we're goign to worm him, maybe he has parasites and that's why he's so thin."" This bird will be one of about 700 the center sees in a year.. It's a small group of volunteers who care for the animals brought into their care. clement says because of their size.. they can't go pick up everything that is called in to them... CLEMENT: ""If you have gloves, wear gloves. But, before you even grab it with gloves, we recommend throwing a towel over it."" BUT TO""grab the wings, have a box ready, or a dog crate. Some kind of container that you can put it in. Cover it up, and then leave it alone."" Despite our hawk being weak.. NATS HIM REACHING OUT AT THE VOLUNTEER? Clement feels good about his health. CLEMENT: ""If we get him through the first 24 hours, I feel really good because that's the critical time."" NICOLETTE: ""The hawk will be staying in this crate for about a week, but it will be here at the Environmental Studies Center for about a month while volunteers rehab it. Once it's well enough, it'll be released back into the wild. In Mobile, Nicolette Schleisman WKRG News 5"" ."
Studying MSc Environment and Sustainability - Dr Aideen Foley,w76EHDHQR5Q,ES,"Good evening. My name is Aideen Foley and  I'm a lecturer in environmental geography   and I'm teaching the module Environment and  Policy. It's a core module for students on the   MSc in Environment and Sustainability, and  this module is all about introducing different   ways of addressing environmental challenges through policy.  So, thinking about legislative   approaches, market-based approaches, and also about  civic environmentalism. Students who take these   programs sometimes go on to roles in environmental  consultancies or in local and national government.   So, it's really important that they have a sense of  what approaches are being used by decision-makers,   to address environmental challenges. So, at Birkbeck  we teach for three-hour slots in the evening,   and we're always thinking about ways of breaking  that time off and making things interesting. So for   today's session on environmental injustice we're  using a technique called story cubes, to generate   conversations about the topic. My name is Giles Lane. I am an artist and designer, and I direct   a non-profit arts organization called Proboscis.  And I'm connected to Birkbeck in a number of ways,   have run a number of collaborative research  projects with Birckbek over the years. Story cubes are a very simple concept it's a paper  cue that we invite participants in workshops to   write or draw ideas on and then to come  together, to collectively build a narrative   structure to explore the ideas of how they  connect, how they disrupt one another, how   the complexity of the world can be  reflected in the uneven way, in which   ideas, issues and concerns about shared or common  problems, can be represented. Tonight what we were   doing was using this applying this technique to the topic of environmental injustices, and so   students firstly brainstormed together a kind  of long list of their thoughts about what drives   environmental injustice or what kind of conditions  might contribute to that. And then they were   invited to prioritize the top six concerns as they  felt it as individuals by representing them on   each side of the cube. And then they came together  again as a group to put those cubes together,   and create a structural representation of their  ideas and the connections between them. And of   course, in putting things together, some ideas might  get closed off or obscured and then that triggers   conversations about what those ideas are, and what  ideas are being promoted or brought to the fore.   So it was a really interesting way of catalyzing  those discussions, and giving form to complex ideas,   which are somewhat intangible,  without having the prop of story cube. "
Studying the Environment at CBF&#39;s Macon and Joan Brock Classroom,NRjr2r4xTpA,ES,"We all heard of this program through  different ways and we're from different   schools but our passions and this  place have brought us together. The   future is unwritten but through this  program we have a hand in writing it.   Because of your support, because of these  connections, you are turning dreams into reality. The Environmental Studies Program has completely  altered my life over the past two years. Growing   up I never imagined the environment as more than  what was right in front of me. Being a part of   the program has completely opened my eyes to the  world of environmental science and protecting it. Through the Environmental Studies Program, I  worked through an internship with Convert Solar,   I convert, I had hands-on experiences with  electricians, residential install teams,   and the warehouse crew. This program  provided me a number of experiences   that I know I would not have had  the opportunity to have otherwise. Like many kids, when I was younger, I  really wanted to become a marine biologist.   But this kid got the opportunity to become  an inaugural member of the Brock Center's   Environmental Studies Program. With that, in  my senior year, I got internship opportunities   with the Virginia Aquarium that only  fostered my love for marine biology. This program has allowed me to cultivate  my knowledge and discover my passion for   developing sustainable solutions for equity-based  issues. Through my published research paper with   APA in my advocacy internship with the Chesapeake  Bay Foundation, Ive discovered the importance and   need for environmental literacy, which I actually  advocated for at the Virginia General Assembly. I wanted to connect with environmental leaders  like the Norfolk Botanical Gardens and the   Chesapeake Bay Foundation and empower communities  around me. I was also able to intern at Dills Architects to learn about how architecture can  help fight food insecurity in Hampton Roads. Hi, my name is Savannah Jacks and my  next step before changing the world   will be attending the University of Mary  Washington to study environmental science. Because of this, I've asked Convert (Solar) to  take me on as apprentice so I can further   my technical education and become  a master electrician in my future. After my life in this program, I'm  headed off to BCU for the next four   years. I'm going to study environmental science. I'll be continuing my studies at  Virginia Tech next year while majoring   in environmental policy and planning with  a minor in leadership and social change. My name is Caitlin Whitfield and I  will be continuing my study of earth   science at James Madison University.  Thank you for supporting our class. Thank you for this building the Brock Classroom,   which helps us fulfill our hopes and dreams.  Mine is to become an environmental engineer."
