title,id,category,transcript
Environmental Studies Course Puts Students to Work in the Field,GaJeBtQjo_w,environmental studies,"[Music plays] So the specific research that I'm doing, I'm gonna be working on the soil composition to find out what will grow best here, and we also wanted to find out what's growing now, was the goal. So we came out and we did a survey of the area, and we counted plants to see what's growing now and how we can help other things that are native grow here too. We're working with the Boise River Enhancement Network and the City of Boise to help rehabilitate a 12-acre hillside of the Hyatt Hidden Wetlands Reserve here in Boise. It's a hillside that's just completely overgrown with invasive species, and we'd like to see it have more native bunchgrasses and annual forbs. We're really trying to show the value of wetlands, especially in urban settings like here in Boise, so what part of my research is is to collect air particulate samples throughout this 44-acre site and then compare them to other sites down the road and I want to use those particulates, see what the pollutants are, and kind of show that they are improving air quality and we should really care about wetlands and care about improving our environment by wetlands. What we're working on is measuring air quality levels around Boise and comparing them to a stationary monitor that's located in Meridian. And what we're kind of doing is we're looking at how air quality varies over a wide spacial area, as compared to just a single stationary monitor. So, greenbelt, obviously, the levels are much better than you'll see downtown. Downtown it tends to spike around rush hour, major intersections like Front and Capitol Street. Over here the air quality's a lot better, I would say. The intent of the research is to kind of see how the particulate matter and the air quality changes basically over really short distance. We're finding that there is, depending on time of day and what block you're on, there can be huge disparities, sometimes hundreds of times greater particulate matter 2.5 in the air from block to block, which is really interesting. So far that's a lot different from what I expected. That thing that I really want to find out is just how big of a difference there is between traveling on the greenbelt, like coming in downtown, because that way sensitive populations, it's nice to know if somebody wants to bike to work, what is the best, healthiest way for them to be getting to work, getting around where they need to go. We don't have enough information to say anything definitively yet, but once a year has rolled around, we can make some assumptions about how things change seasonally. [Music plays and fades out]"
Environmental Studies Class Attempts Sustainable Lifestyle,3Ho8GmsudQM,environmental studies,"I aim to go zero-carbon, yes, but also zero-waste in the ground zero-pollution in the air, zero resources sucked from the Earth, zero toxins in the water. I didn't just want to have no carbon impact, I wanted to have no environmental impact. Okay? And that's what no impact is supposed to be about. Transportation... Food... Energy... We want to bring cloth napkins, so that we don't have all the paper waste, and we want to bring Tupperware for leftovers so you don't waste any food. And in the dining halls, don't get a lunch tray unless you absolutely have to, because that wastes a lot of water to wash it. If you could take the stairs, just do it, taking the elevator isn't going to help your health in any way and taking the stairs will energize you before class and it might be a pain if you're all the way up on the fourth floor, but it's four flights of stairs. You can do it. And I think one of the important things that you guys had, or at least said last week, was that if something is broken, try to fix it first. You know, if you have jeans with holes in them, maybe you can get them patched first before you decide to go out and buy, buy new jeans. This is a problem for a couple of reasons. I mean, it takes a while to get rid of Styrofoam, we know that. The other thing is: look how much space this takes up. So, if we take up a lot of space with this, it's not biodegradable, it's going to last for a long time, so let's try to avoid Styrofoam next week. This is what is in my toolkit for no-impact week. I've got my mug, that I use in the mornings, okay, Here's my plastic container which they mentioned, Here's my water bottle that I'll take around, Bryn mentioned cloth napkins, I've got two,  'cause I'm messy, I found out last year when I did no impact that I make a lot of mess, and I'm constantly using paper towels, so I have two this year. Hopefully that will get me through it. This is for my composting items, okay? So, if I go around- like this morning I had a banana peel, I'll keep it in here, and then again, we're going to do composting in the classroom."
Penn&#39;s Master of Environmental Studies Testimonial: Tony Wang,GAXQC7wLjyQ,environmental studies,"Hi! My name is Tony Wang. I’m in the MES program. My concentration is resource management. For my future career, I’m interested in sustainability. I believe in that innovation and technology are the future, so I want to do some kind of environmental consulting or environmental technology to solve some of the current environmental issues like resource management, water scarcity, like pollution, and also, like conflicts between human and wildlife. I really like my classmates in the MES program because they are coming from different backgrounds. And there are lots of international students, which is really amazing because when we study the environmental issues, we have this global perspective. We want to see what’s going on around the world. I would definitely say to study and to grow at the University of Pennsylvania, you definitely have to be open-minded to learn from your classmate, learn from your professors. And also you have to take the initiative to learn on your own, to study, to initiate your own independent project. That is kind of the way you are becoming more independent, innovative yourself. And you are carrying out what you’re learning into your career interests."
Penn&#39;s Master of Environmental Studies: Meet the Students,GN882cirt8E,environmental studies,"Um, I think the most exciting part of my job everyday is coming in and seeing what these students are going to do next. They're doing everything. They're so involved. They're so engaged and, uh, the professors are willing to work with them and say, you know, someone comes in with a crazy idea, you know, I want to go do this and we're like, ok, how can we make that happen? And, typically we can make it happen. And that's the really fun part about this job is finding out, oh so and so just did this, so and so just did that. They just came back from this project or that project and, um, the way that they engage with each other and interact with each other, um, on these projects has been phenomenal. So, uh, they're working with each other, they're working with professors, and they're just really, um, they're non-stop. It's hard to keep up with them. So, our class comprises of people from various backgrounds and from various countries. So, that itself is, uh, an experience where you learn from each other. Which, someone has done supply chain management, so you learn, you learn from them on certain aspects but you get stuck on doing your project or understanding some things. People coming from civil engineering background, people from, um, environmental studies core studies like geology. So, there's a lot to share. People from different areas, some have come from right out of the undergrad, some have 10 years of experience, some are still working, some, some with, some doing second master's. So, yeah it's been, it's been nice. But, but honestly, and I know it sounds cliché but the students are really the most phenomenal. Uh, it's an aspect of, uh, the community here. They come from all over the world, they come from all over the US and different experiences, different strengths, so I do feel extremely fortunate to have had the opportunity to teach here all these years."
Environmental Studies at Lewis &amp; Clark College,2wErZgu79B4,environmental studies,"Environmental Studies is not a singular field. It is something that really is important in every single aspect of life. Beat that economics, beat that politics, beat that art or science being a part of ENVS is just a super amazing opportunity to pursue more dialogues where even though I'm communicating with someone who's completely different than me in viewpoint and stance I have the tools to have really productive and effective conversations where we both like come out having learned something. All of these really firmly held beliefs that lead to pretty kind of clear actions that we want to take might be and always are far more complex far more difficult in terms of solutions. I think like most people at Lewis & Clark you come into college thinking about how you can change the world, how you can make it a better place and I think environmental studies helps you really unpack what that means and how to accomplish your goals."
Penn&#39;s Master of Environmental Studies: Why I Chose Penn,FkVppFjp5D0,environmental studies,"Basically why I chose Penn was that you could actually tailor your own curriculum. If I wanted to do corporate sustainability, I don't have to limit myself to taking courses in biology or chemistry. I can actually take courses in law school or at business school or at public policy school. I chose this program because it's really a interdisciplinary program. It has different focuses, like sustainability, law, resource management, biology, maybe chemistry. So, I feel like for me to pursue a career in sustainability, I need to learn from all these fields. Interdisciplinary work, uh, here at the MES program is in my opinion the best part of the program. It's, it's part of why I came to this program, so I could explore, um, some other areas while I was here. I took classes in negotiations and conflict resolution at Wharton. I took a public international law class at the Law School. I actually didn't know I wanted to be a lawyer and wanted to attend law school before the MES program. I found out about the Penn program just searching online for master's programs. I wanted to go for a further degree. I wanted field work. I wanted to work with birds. I wanted flexibility. I needed, um, I wanted to be part-time. I wanted flexibility in my program to, um, to help me continue to raise my, my young family. So, this program checked all of the boxes."
What’s the difference between Environmental Science and programs in the Faculty of Environment?,wdq30WnbP-E,environmental studies,all right what was the line again so more enthusiasm get fired up evan let's go hi i'm evan and i'm graham and today we're here to talk about the differences between environmental science and the programs in the faculty of environment you can think of environmental science as the study between both the living and non-living parts of the environment and how they work together as a system this involves a study of biology chemistry and earth science and using that we can look at how the world was in the past how it works in the present and how it might change in the future programs in the faculty of environment look at various human and social factors as well as the science involved with environment and sustainability and this includes examining weather patterns looking at climate change geography resource management sustainability practices as well as even evaluating access to clean drinking water so overall you can think of environmental science as a pure science meanwhile the programs in the faculty of environment look at the societal and human impacts however there is a lot of overlap including labs oh yeah and you'll definitely get a chance to dive into these topics during labs in the end what's important is finding out what your interests are and picking the right program for you we recommend that you check out our environmental degree programs page online to learn more about all of our environmental programs at waterloo including co-op and career opportunities to really allow you to differentiate between our programs thanks for joining us [Music] i did i clearly hadn't practiced that part before
Why Environmental Studies?,ZyPgJQAUA6o,environmental studies,"Since I was a little kid I always loved animals and it always felt that it was important to protect the environment. Working for Lush and working on issues like the tar sands and having dirty oil, stopping dirty oil from coming to the European Union while I was there and campaigning against that.  With the inherently green environment of, you know, the Dutch atmosphere is what really inspired me to work towards, you know, greening my own life and focusing on an environmental future.  One, I wanted a theory based program but I also wanted the experience - that hands-on experience. I also liked the close-knit community that was in the Environmental Studies faculty I really wanted that and also the professors they're experts in their field and I wanted to learn from the best. I had a sort of careers appointment with York to try to figure out what was best for me and after explaining how much I loved the environment and I love working with animals or with nature in general they thought that FES would be perfect to me so I'm extremely lucky because this is all I applied for, this is the only university I chose, and I managed to get in and it's just been perfect ever since day one."
Environmental Sciences at USM,m29gIzk_USc,environmental studies,"We're a department of environmental science and policy and so we offer two programs, one is Environmental Planning and Policy, the other is Environmental Science. and the premise is the people who go on to do planning and policy, need some basic environmental science, about which they're doing planning and policy and similarly the people who are studying environmental science, well, environmental science takes place in the real world, and most of it is done in consequence of policy; Clean Air Act, Clean Water Act, hazardous waste. So we kind of marry both of those with the basic sciences. With biology and chemistry and geology things like that. Most of our students, one of the things they have in common is they like to be outside. another thing they tend to have in common, is they like to do things with their hands. - I had no idea I'd be interested in researching insects. I got into the department after taking the introductory environmental science course, my freshman year. And then my professor Dr. Staples hired me as a research associate. Where I started doing research with insects. The introduced pine sawfly lays its eggs on many different pine species, but in Maine primarily it defoliates eastern white pine. The larvae emerge from the eggs and start eating the needles. - I've learned a lot about insects which weren't necessarily what I had anticipated being interested in. I wasn't interested in that at all when I came here. I kind of stumbled into the program after taking the 101 course and immediately I know it's what I wanted to major in. I'm looking at the rates of parasitism of the introduced pine sawfly cocoons. To find out whether it's parasitized or not when the insect emerges, whether it's the pine sawfly or the parasitoid and the parasitoids emerge from much smaller holes and different species create different types of holes while they are emerging. -  When our students graduate and they enter the real world what they've done is they do not generally right term papers in this major. You write an assessment report, you write a land management plan, you write a soil analysis. So when they leave here, they leave here with a toolkit, a portfolio, of tangible products that they could show a prospective employer. And this also works fine for graduate school because doing practical things includes covering the theoretical. - As an undergraduate you really don't get to experience going to these conferences and I'm going to be going to my third conference which is just amazing. Getting to meet all these experts in the field and getting to make these connections I would never would have made before. - I haven't had any published papers yet but I learned very very quickly, how to write scientifically with being exposed to it and hopefully if everything goes well with this study and we get more data in the summer and might be able to publish this research. Which would be amazing"
Overview of Environmental Studies 100,zOeVJQxM2Zc,environmental studies,"Hello, I'm Catherine Walker and I'm going to talk with you a little bit about Environmental Studies 100. It's a course that covers the major causes and consequences of pollution, natural resource depletion, and the loss of biological diversity. The major objective is to develop a better understanding of our natural environment and the human impacts that degrade it. We also want to look at how we can take measures to protect and to restore environmental quality. The authors of our textbook, Miller and Spoolman, state that Environmental Science inspires and equips students to make a difference in this world. They emphasize natural capital, natural capital degradation, solutions, trade-offs, and the importance of individual actions. It is clear that humans have a definite roll in the health and sustainability of our natural environment. We are consumers of natural resources and we should protectors of our environment. By examining how nature works and how we interact with nature, we have a say, a stake in what the future holds. I hope this course does inspire you to be that protectorate of the environment and and I hope that we learn new ways to work together for a better future. Thank you."
Environmental Studies at Temple,fQ7UwfPjwKY,environmental studies,"Environmental Studies is really focused on looking at the relationship between people and their environment, or humans and nature relations. Given the global environmental challenges, we really see this major as important for training students to address those challenges in a variety of fields, from academia to policy to advocacy. I chose Environmental Studies because out of my work with City Year through urban gardening and working with kids, I kind of became more passionate about environment issues but specifically in the city. You can understand the world in a better way than you ever would in any other major. Most of our classes are small. We spend a lot of time on advising and career preparation, finding internships for students. I’ve worked for the Office of Sustainability for the past three years as the outreach assistant there and I also helped start the Rad Dish Co-op, which is a student-run cooperative café on campus. There’s nothing like Rad Dish in Philadelphia at any other university. All of our food is sourced locally and seasonally. The idea for Rad Dish Co-op was completely student driven. They found me and then they took off. Our students are really passionate about making a difference in the world. They want to make the world a better place, but they want to get a job and a meaningful job that helps them to do that. And our students do that. We provide the skills and training necessary. With the GIS Certificate and a lot of the stuff offered in the department, you can have that opportunity to learn what you need to do to make cities greener. I definitely feel confident coming out that I could go work in the city and make it awesome."
Environmental Studies at Lewis &amp; Clark is Unique,BiP2O233vwA,environmental studies,"Hi there I'm Jim Proctor I'm a  geographer and I'm Professor and   Director of the Environmental Studies  program at Lewis & Clark College.   I'd like to name four things that make our program  distinct, they all start with the letter I. First we are highly interdisciplinary, our major  draws upon fully eleven contributing departments   across the natural sciences, social sciences and  humanities, and my colleagues Jessica Kleiss, Liz   Safran, and I help you weave together the concepts  and skills that you learn in those courses. Second, we are highly international, drawing  upon our international campus community   and our acclaimed overseas and off-campus  programs. Yes ours is a green campus,   but we want you to experience this big  world and we give you opportunity to do so.   And then to bring home those experiences to  inspire your work in Environmental Studies. Third, we're highly innovative. We don't believe  that you will be able to successfully address   the environmental issues you  will face today and tomorrow   with the approaches of yesterday. And  so we will challenge you to cultivate   new concepts and new skills to address the  issues that you will face in your lifetimes. Finally we're highly individualized. We  give you the opportunity to pursue a custom   area of interest in our environmental studies  major, this is an area of passion and expertise   you wish to develop upon which you will do  a capstone exercise in your senior year. So those are the four things- we are highly  interdisciplinary, international, innovative, and   individualized. Come check us out! And feel  free to be in touch. Thank you so much, bye bye."
Environmental Studies and Sustainability,HMrLEXgO5PQ,environmental studies,[Music] hello my name is jean steepleton and you can call me gene i'm the advisor for the environmental studies and sustainability major i've worked at msu for over 22 years the ess major is designed for students interested in looking at how natural resources are used through community engagement sustainability and environmental justice some core areas are soil science public policy and grant writing community food and agricultural systems community sustainability biology energy and water resources there's no admission criteria to be an ess major as long as you are in good standing you you can declare the major so there's no application internships are available through many different types of experiences we have a great page on our department website that gives examples of how some internships and job our job options are available ess majors must do a professional internship or an education abroad which gives our students the knowledge needed to start their career to declare the major just contact me and i'm happy to assist you with that process because each major has different requirements make sure that you check in with me often if you do declare ess as your major because we want to make sure that you're on the right path with your classes if you need anything just let me know and go green you
Discover Natural Resources &amp; Environmental Sciences in ACES,ItYjgReNGZo,environmental studies,"[Music] I started environmental science fully driven to law and policy. I thought for sure I was going to be an environmental lawyer, environmental law or education or somewhere in that realm, but one single experience switched it around for me and now I'm a fish biologist. I think NRES is a wonderfully collaborative and integrated department. I think there is a really wide diversity of what you can research, what you can learn about within one department, so of course if you're more interested in things below the soil, you can research that. If you're interested in things growing from the soil, you can research that. If you're interested in the animals and people that eat things that grow in the soil, you can research that as well. Natural Resources and Environmental Sciences some of the things that we focus on really involve water, soil, plants, animals, and people and all of those, and how they interact in the ecosystem. NRES to me just makes such a creative, curious person at the end of it because I learned stuff about soils. I learned stuff about aquatics, plants, birds, mammals a little bit of everything so like that really helped me be able to like challenge myself. We have world-class faculty that have done anything and everything you could possibly imagine and they're one of the biggest resources for our students. There's so many opportunities to get involved because the faculty is willing to work with a freshman and teach them because they want to help mentor. The teachers are some of the best people I've ever met in my life. NRES is literally a whole bunch of people who are super nerds and they do exactly what they love to do, that kind of leaks onto you and that kind of passion is very well reflected and it made it exciting in class every day for me. I think NRES would be for you if you really care about the environment. You really care about making an impact and a difference. What I know my students walk away with is a very well-rounded environmental education in all of the different disciplines that we offer. All of that is going to make you applicable for almost any job in regards to natural resources. I would love to be super contagious about the field of environmental science and natural resources. I would love to spread the word about how awesome it is to be sustainable and live a sustainable lifestyle to walk around proudly with your reusable metal straw and your reusable tupperware. If students ultimately want to change the world, I can't think of a better major to ultimately give you the direct skills to be able to do that. There's no one who is not rooting for you at the school. [Music]"
The Environmental Studies Program at the Brock Environmental Center,-4XAUzxdc6I,environmental studies,"This is the dawning of a new day for learning  in Virginia Beach City Public Schools.   The sand, the sun, the surf--it  redefines what a classroom can be.   Who needs walls when you have this space to learn.   Don't get me wrong, the Environmental  Studies Program has walls,   but instead of being connected to a school, we're  connected to the Chesapeake Bay Foundation's Brock Environmental Center. It is the  tenth Living Building in the world. This program has really helped me broaden  my sense of what I want to do with my life. To be able to have these opportunities, like  looking at this all, you wouldn't even think   it's a classroom, you know. And I really like  the emphasis on how it's not just in here, it's   everywhere, all your surroundings outside.  You've got the Bay right there. All the   wildlife from that, just hearing the sounds and  everything in the morning. It's so peaceful and   I'm really excited to be here, so. Here you get a chance to expand your horizons and   because students attend half day and  either the a.m. or the p.m. cohort,   you get a chance to collaborate with students  from around Virginia Beach, but also maintain   connections to your high school community,  your friends, your sports, and your clubs. I've never been so engaged in school,   and like, I get up to go to  school, which is like, rare for me. Sustainability and environmental  science are the heart of junior year.   Immersed in hands-on learning experiences  that are rooted in inquiry and curiosity,   students aren't just in the role of answering  questions they're posing them and conducting   authentic investigations to find answers with  creativity and innovation or learning by doing. I feel like it's still a great gateway to learn  how research works, uh, what a self-maintained   schedule and, uh, like work ethic is because I  feel like school does not set you up for that.   And cause like you have these assignments  to do in high school, but like in college   you have the same but like, you have so much  more freedom that it's really hard to take in.   I feel like getting this with internships in  the program itself is a really good preparation. Junior year is all about redefining what  a classroom can be. It's about breaking   boundaries and personalizing learning. About  seeking happiness and finding joy and adventure.   Senior year takes that a step further by  giving you the opportunity to personalize   an alternative classroom embedded in the  community. This is learning with meaning. This right here could be your classroom. go ahead  fill out the application and apply right now."
Study Environmental Sciences at the University of Birmingham,G8pFroRdMEM,environmental studies,[Music] an environmental sciences degree from the University of Birmingham will give you the knowledge and the skills to understand and solve the world's most pressing environmental problems finding answers to real-world problems will make you highly employable they have multiple opportunities to help improve your employability for example you can take final year placements in a range of organizations including businesses charities and governmental organisations the structure of the course is very adaptable in the first year you'll take all core subjects and these will give you the core skills in environmental science which includes field techniques but also programming and other ways to use a computer to help you solve problems in the second and third years you can choose much more of what you want to do in particular there are three main themes firstly there's environmental risks secondly there's at the global environment and thirdly there's the living planet so you can choose the stream that's right for you so not only will you work on things that really interest you but you'll also be able to tailor your CV to the jobs that you want we have a wide range of field courses with which to take your learning outside the laboratory and the lecture hall for example you might study pollution mediated ecology in Switzerland or in your final year you might go to Delhi to look at the chronic air pollution there or you might go to China to look at water science you'll be taught by world leading academics using state-of-the-art facilities including the new collaborative teaching lab you'll also have the chance to work with these academics and help them with their research the research in the school spans all seven continents so for example you could help me with my work on air pollution in East Africa or in India or more close to home we could look at air pollution in the West Midlands or within Birmingham you could look at forest ecology and the effects of climate change on forests by using our new woodland to the north for Birmingham this woodland is being pumped full of carbon dioxide to see what the effects of climate change will be in the 50 years time we also have world leading research facilities and nanoparticles water science and air pollution so together with the rest of the environmental sciences team I look forward to working into the University of Birmingham you [Music] you
Penn&#39;s Master of Environmental Studies Testimonial: David Groff,ggHSPSdnyD8,environmental studies,"My name's David Groff. I'm a part-time MES student here at the University of Pennsylvania. I am getting my Master of Environmental Studies in environmental biology and I'm an employee at the University of Pennsylvania as well. A lot of the programs have field trips, which is wonderful because you actually get to go out hands-on and actually see what you're working with instead of sitting in a classroom looking at a slide. I've gone to Puerto Rico for a class, Puerto Rico Field Ecology, and learned about the four different major ecosystems down there and how they're all impacted by development, climate change and tourism. If you have a chance to take them, take as many different field classes as you can. Getting out there and seeing the different aspects from a wetlands site and then going back to the same spot later and seeing it from an ornithology site as two different comparisons is absolutely amazing."
50 Years of Environmental Sciences at UEA | University of East Anglia (UEA),3UsQbVj531g,environmental studies,[Music] but school was established in 1967 and in that time there's 50 years the school has very much contributed to the whole development of the discipline of the environmental sciences and we particularly from you know the the word go took an interdisciplinary approach so one of the great things about the school is the potential for interdisciplinary collaboration I don't think a lot of the work on the national ecosystem assessment and everything that's followed from it would have happened if we'd not have geographers and economists working in such close proximity another example is the way in which some of our social scientists have worked with earth scientists interested in volcanic hazards within the school of environmental sciences we have a very strong theme in natural hazards in particular our Volcanology group have been involved in large projects which interact with local communities that might be impacted by volcanic activity climate change is an area of research that has changed fundamentally in the 50 years since the school of Environmental Sciences began here at UVA 50 years ago climate change is thoughtful or something that changes on geological timescales tens of thousands to many millions of years now it's been firmly established that climate changes on timescales affect individual human lives and research here at URI a has established those changes and also the principal causes of them the Tyndall centre is a network of universities in the UK with the headquarter its headquarter at au Yale and we're thinking here about getting society and people to use less energy or energy more smartly or to switch to renewable energy which is really critical in terms of addressing an issue like climate change the international policy response to the global warming problem has been to establish the limits of supposedly safe global warming there at URI a were very proud of the fact that our global temperature record has been used to monitor global warming as approaches these limits of one and a half to two degrees Celsius so one of the things I most love about teaching here in the school of environmental sciences is taking our students out on field courses we're very committed to getting students out of the classroom and into the field and teaching them real practical skills for collecting data making observations and learning how to do analysis very exciting for me as the head of school at this time to see this your breadth and depth of research and teaching activity I'm very proud of that opportunity to hit the school particularly in this year when we've been awarded the Queen's anniversary prize for further in higher education that's a great accolade and one that recognizes these 50 years of endeavor in developing and promoting environmental science and translating our search into doing something better for the environment in terms of protecting the environment for future generations are great accolade and one that is very much well earned as the school the staff the students of this 50 years have made a real big impact and we can see that both internationally nationally and locally so we look forward to continuing that great effort in the next 50 years [Music]
Graduate Studies in Environmental Studies,25fW_yYSJoQ,environmental studies,"[ Music ] >> My experience as a graduate student at Queen's has been incredible. I've worked collaboratively with a variety of professors on campus, I've been fortunate enough to travel for field work internationally, so those experiences have been incredible. >> It's been really a very positive experience. It's a very tight-knit community, very supportive, and a lot of broad research areas that bolster your own research. >> We have research going on in the hard sciences, social sciences and studies, chemistry, biology, toxicology. We have projects in the humanities. We're joint with geology and geography. It's limitless, and that's one of the true benefits and powers of this school. >> Queen's School of Environmental Studies really offers students an opportunity to engage with like-minded individuals that are fully committed to environmental sustainability. We really appreciate working in multifaceted teams for research that is both theoretically grounded and empirically evidenced. So, what we're really wanting to do is ensure that environmental issues are seen from a big-picture perspective, and that we train our students around professional development skills that helps us translate that knowledge into the public, private, and community realms. >> Our graduate students have a variety of career paths they can choose from. We range from industry to government and non-government organizations. We have students go on to med school. We have students go on to work for Natural Resources Canada. It's not just academics that our students work on. There's really endless amounts of opportunity, and one of the best things about our program is that students can really get out what they put into it, and we're always sure not to limit their dreams or goals after their graduate studies. >> Graduate courses in this program are designed to challenge the way that you would normally think, so coming from my background, I had to really challenge my way of thinking, and fostering really critical thinking was really important in my education. >> I think one of the things that I value most about our school is the collaborative nature, and the open-door policy between students and professors. I've learnt so much through both formal and informal dialogue with professors in this school. [ Music ]"
Meet Rachel – Environmental Studies Major at Salisbury University,xj7hCjncf18,environmental studies," My major here at Salisbury is environmental studies. After taking an environmental science course in high school, I realized that I really had a passion for environmental issues and decided SU was the perfect place to study the environment. The environmental studies department, as an interdisciplinary program, really stood out to me as different from among the other schools I was considering. The department really does a great job of connecting students with their professors. And not only are they your professors, but they're your mentors and almost your peers in a sense too. I see that our major is really kind of like a small family of people. We just enjoy spending time together, from going on camping trips at Assateague to taking trips together downtown to Third Friday. The students and professors are just always looking for ways to interact and get to know one another. One of the great benefits of environmental studies at SU is that it's environmental studies and not environmental science, meaning that we cover a variety of disciplines within our program requirements. So not only do we talk about the natural sciences and the physical sciences, such biology, chemistry, and geography, but we also talk about the humanities and we take courses in philosophy, in art, in history. And so all of those courses are focused on the environment. But at the same time, we graduate with this broad understanding of environmental issues. And it really is a program that allows students to develop your individual interests. One of the things that's really unique to the environmental studies program is the senior seminar capstone project. My class right now is working on a project focused on climate change. And we've decided to look at how climate change is specifically impacting Wicomico County. Sometimes in environmental studies, you get the feeling of being bogged down. And you learn about everything humans are doing to harm the environment. And you're just like, oh, gosh. What can I do to help? And this class gives you that sense of almost forcing us in a way to get to know our community and meet with people, meet with community members, or the mayor. One class is doing something with the city of Berlin. It gives us this sense of empowerment-- that you leave with this uplifting feeling that you can really make a difference in the world. [MUSIC PLAYING]"
Studying Environmental Science at the University of Arizona,HiC1lMiOAAw,environmental studies,"I didn't know what I wanted to do out of high school. And so for a few years, I just messed around, not really driven to do anything. But I knew I wanted to do something, and I always flirted with environmental science. It's a big motivator to protect our environment and help keep our water clean. Getting outside of the lab or getting outside of an office, and getting into the field and seeing the wetlands here at Sweetwater, seeing the trees, seeing the birds, sometimes seeing a rattlesnake, it can be pretty fun. This has definitely been a pivotal point in my life. Having the opportunity to study at the University of Arizona, be able to contribute, that's been a lifelong dream."
"Michelle Wunderley, Point Park alumna of the M.S. in environmental studies program",ZSanicWrDzE,environmental studies,">> Michelle Wunderley I'm Michelle Wunderley and I work for Enercon  Services Incorporated out of the Murrysville  office and I am a Point Park Alum. First, it was an accelerated program. I just finished  up school so year long was extremely appealing to me. The Environmental Law and Environmental Policy class really  stuck out to me that a lot of other programs didn't have. This degree has really helped me because it taught me  the regulations and laws that I need to use during my job,  so the Environmental Law and Environmental Policy  class have really helped me quite a bit. This career path is extremely relevant because it's such  a hot topic with drilling, climate change, air quality  issues from the past, steel mills, things of those nature.  If you're enjoying science, it's a great way to jump in."
Plattsburgh Programs: Environmental Studies,LTrVKGFfjMM,environmental studies,"Hi, my name is Isabel Gomez. I'm from Trinidad  and Tobago. My majors are environmental science   and environmental plan and management. I chose  my major just because of the environmental   changes going on in this world, with like  climate change, and I want to be a part of   changing that and helping it. Because  of where SUNY Plattsburgh is located,   being so close to the Adirondacks, Lake  Champlain and Vermont, we've got to experience   a lot of new things that I wouldn't have anywhere  else. This semester was actually one of the   best semesters I've ever had. I got to see  wild animals like wolves, bears, coyotes, hawks   and it was just an amazing experience. I see  myself in five years back in the Caribbean,   working specifically on the island of Barbados.  I want to work closely with their environmental   department to help their small island become  more environmentally sustainable. I just feel   so fulfilled leaving this place knowing that  there's so many opportunities for me out there."
Laurier Arts: Geography and Environmental Studies,F8PaZ_uzRPs,environmental studies,"it really is one of those touch stone of what it means to be Canadian. The whole mythology of Wayne Gretzky learning on the backyard rink that his dad built for him and it's just I think something that Canadians do and cherish very much. You know flooding the backyard going for skate is a great way to, to spend the winter. The fact that people can you something that they're passionate about like outdoor rinks and contribute to a scientific project, I think that people find that very exciting and interesting to be apart of. We're born scientists and there's no reason that it shouldn't be a normal part of our life and that we shouldn't enjoy it. Rink Watch is a pretty simple website to navigate if you have a rink in your neighborhood, an outdoor rink that you skate on regularly, pin its location on our interactive map and then come back on a regular basis and report if you can skate or not based on the weather conditions. people might be a little bit surprised at a project like bring watch would come a Faculty of Arts. We've made environmental researcher priority here so that we're contributing to the broader conversation in Canada and internationally about how the natural environment is important to our quality of life and how some other things that we're doing have impacts on the natural environment as well. The great thing about citizen size for data collection is that we have a wider reach and we have more people involved and we have more data volume. For a given area we may have one weather station at the airport but we may have 500 rinks and so the very fine scale spatial resolution variation in temperature is where we can start to resolve by using this rink data. We see this as a starting point and not as a finishing point and so in the coming years here at the Laurier Faculty of Arts and in the Department of Geography environmental studies what we want to do is to build an ethos across Canada and across North America that all of us are scientists we all need to pull together"
